PT_CODE,UMLS_CUI,TERM,TTY
10063997,C1535904,"C1 esterase inhibitor decreased",LLT
10063997,C1535904,"C1 esterase inhibitor decreased",PT
10064008,C1535908,"Vulvovaginal adenosis",LLT
10064008,C1535908,"Vulvovaginal adenosis",PT
10064017,C1535910,"Vertebra dislocation reduction",LLT
10064017,C1535910,"Vertebra dislocation reduction",PT
10064019,C1535912,"Alpha 1 microglobulin urine increased",LLT
10064023,C1535914,"Fundoplication reversal",LLT
10064023,C1535914,"Fundoplication reversal",PT
10064031,C1535915,"Limb crushing injury",LLT
10064031,C1535915,"Limb crushing injury",PT
10064026,C1535916,"Pelvic floor muscle weakness",LLT
10064026,C1535916,"Pelvic floor muscle weakness",PT
10064034,C1535917,"Nipah virus infection",LLT
10064034,C1535917,"Nipah virus infection",PT
10064041,C1535919,"Foetal chromosome abnormality",LLT
10064041,C1535919,"Foetal chromosome abnormality",PT
10064047,C1535920,"Vesicoureteral reflux surgery",LLT
10064047,C1535920,"Vesicoureteral reflux surgery",PT
10064048,C1535921,"Preoperative hormone treatment",LLT
10064048,C1535921,"Preoperative hormone treatment",PT
10064051,C1535922,"Procalcitonin",LLT
10064051,C1535922,"Procalcitonin",PT
10064052,C1535923,"Clostridium difficile toxin test positive",LLT
10064058,C1535924,"Immune enhancement therapy",LLT
10064058,C1535924,"Immune enhancement therapy",PT
10064059,C1535925,"Antiallergic therapy",LLT
10064059,C1535925,"Antiallergic therapy",PT
10064062,C1535926,"Neurodevelopmental disorder",LLT
10064062,C1535926,"Neurodevelopmental disorder",PT
10064064,C1535928,"Gastrooesophageal reflux prophylaxis",LLT
10064064,C1535928,"Gastrooesophageal reflux prophylaxis",PT
10064065,C1535929,"Prophylaxis against diarrhoea",LLT
10064065,C1535929,"Prophylaxis against diarrhoea",PT
10064067,C1535930,"Foetal tobacco exposure",LLT
10064069,C1535932,"Gastrointestinal tube removal",LLT
10064069,C1535932,"Gastrointestinal tube removal",PT
10064086,C1535933,"Congenital heart valve disorder",LLT
10064086,C1535933,"Congenital heart valve disorder",PT
10064091,C1535935,"Iatrogenic infection",LLT
10064091,C1535935,"Iatrogenic infection",PT
10064092,C1535936,"Vocal cord polypectomy",LLT
10064092,C1535936,"Vocal cord polypectomy",PT
10064095,C1535938,"Cell marker increased",LLT
10064095,C1535938,"Cell marker increased",PT
10035659,C1535939,"Pneumocystis carinii pneumonia",LLT
10073755,C1535939,"Pneumocystis jirovecii pneumonia",LLT
10073755,C1535939,"Pneumocystis jirovecii pneumonia",PT
10064108,C1535939,"Pneumocystis jiroveci pneumonia",LLT
10064109,C1535940,"Incision site cellulitis",LLT
10064109,C1535940,"Incision site cellulitis",PT
10064110,C1535941,"Sternitis",LLT
10064110,C1535941,"Sternitis",PT
10064115,C1535942,"Polyglandular autoimmune syndrome type III",LLT
10064115,C1535942,"Polyglandular autoimmune syndrome type III",PT
10064118,C1535943,"Pelvic floor dyssynergia",LLT
10064133,C1535944,"Loss of visual contrast sensitivity",LLT
10064133,C1535944,"Loss of visual contrast sensitivity",PT
10064136,C1535945,"Unspecified agent exposure during pregnancy",LLT
10064139,C1535946,"Beta 2 globulin",LLT
10064139,C1535946,"Beta 2 globulin",PT
10064144,C1535947,"Ejection fraction normal",LLT
10064144,C1535947,"Ejection fraction normal",PT
10064145,C1535948,"Retinal aneurysm",LLT
10064145,C1535948,"Retinal aneurysm",PT
10064146,C1535949,"Ultrasound biliary tract",LLT
10064146,C1535949,"Ultrasound biliary tract",PT
10064147,C1535950,"Gastrointestinal inflammation",LLT
10064147,C1535950,"Gastrointestinal inflammation",PT
10064148,C1535951,"Vasopressive therapy",LLT
10064148,C1535951,"Vasopressive therapy",PT
10064156,C1535952,"Carbon dioxide abnormal",LLT
10064156,C1535952,"Carbon dioxide abnormal",PT
10064157,C1535953,"Foramen magnum stenosis",LLT
10064157,C1535953,"Foramen magnum stenosis",PT
10064158,C1535954,"Acquired foramen magnum stenosis",LLT
10064158,C1535954,"Acquired foramen magnum stenosis",PT
10064159,C1535955,"Physical fitness training",LLT
10064159,C1535955,"Physical fitness training",PT
10064161,C1535956,"Laminaplasty",LLT
10064161,C1535956,"Laminaplasty",PT
10064162,C1535957,"Genital labial adhesions",LLT
10064162,C1535957,"Genital labial adhesions",PT
10064166,C1535958,"Fibronectin increased",LLT
10064166,C1535958,"Fibronectin increased",PT
10064168,C1535960,"Porphyrins stool increased",LLT
10064168,C1535960,"Porphyrins stool increased",PT
10064172,C1535962,"Oesophageal pH increased",LLT
10064172,C1535962,"Oesophageal pH increased",PT
10064173,C1535963,"Oesophageal pH decreased",LLT
10064173,C1535963,"Oesophageal pH decreased",PT
10064190,C1535964,"Cholestatic pruritus",LLT
10064190,C1535964,"Cholestatic pruritus",PT
10064191,C1535965,"Atrial conduction time prolongation",LLT
10064191,C1535965,"Atrial conduction time prolongation",PT
10064195,C1535967,"Right ventricle outflow tract obstruction",LLT
10064195,C1535967,"Right ventricle outflow tract obstruction",PT
10064197,C1535969,"Blood count normal",LLT
10064198,C1535970,"Blood count abnormal",LLT
10064210,C1535972,"Bone fissure",LLT
10064210,C1535972,"Bone fissure",PT
10064211,C1535973,"Bone fragmentation",LLT
10064211,C1535973,"Bone fragmentation",PT
10064227,C1535974,"Vaginal flatulence",LLT
10064227,C1535974,"Vaginal flatulence",PT
10064229,C1535975,"Pelvic discomfort",LLT
10064229,C1535975,"Pelvic discomfort",PT
10064231,C1535976,"Epiploic appendagitis",LLT
10064231,C1535976,"Epiploic appendagitis",PT
10064232,C1535977,"Stool reducing substances increased",LLT
10064232,C1535977,"Stool reducing substances increased",PT
10020606,C1535978,"Hyperchylomicronaemia",LLT
10020606,C1535978,"Hyperchylomicronaemia",PT
10064233,C1535978,"Chylomicron increased",LLT
10064233,C1535978,"Chylomicron increased",PT
10064235,C1535980,"Non-high-density lipoprotein cholesterol decreased",LLT
10064235,C1535980,"Non-high-density lipoprotein cholesterol decreased",PT
10064236,C1535981,"Intermediate density lipoprotein increased",LLT
10064236,C1535981,"Intermediate density lipoprotein increased",PT
10064249,C1535984,"Splenic granuloma",LLT
10064249,C1535984,"Splenic granuloma",PT
10064250,C1535985,"Staphylococcal osteomyelitis",LLT
10064250,C1535985,"Staphylococcal osteomyelitis",PT
10064251,C1535986,"Onychalgia",LLT
10064251,C1535986,"Onychalgia",PT
10064252,C1535987,"Vascular graft complication",LLT
10064252,C1535987,"Vascular graft complication",PT
10064258,C1535988,"Palpatory finding abnormal",LLT
10064258,C1535988,"Palpatory finding abnormal",PT
10064259,C1535989,"Vaginal examination abnormal",LLT
10064260,C1535990,"Douglas' pouch mass",LLT
10064260,C1535990,"Douglas' pouch mass",PT
10064267,C1535991,"Cardiac valve abscess",LLT
10064267,C1535991,"Cardiac valve abscess",PT
10064268,C1535992,"Lacrimal duct procedure",LLT
10064268,C1535992,"Lacrimal duct procedure",PT
10064269,C1535993,"Bone marrow oedema syndrome",LLT
10064269,C1535993,"Bone marrow oedema syndrome",PT
10064270,C1535994,"Omphalorrhexis",LLT
10064270,C1535994,"Omphalorrhexis",PT
10064272,C1535995,"Bladder neoplasm surgery",LLT
10064272,C1535995,"Bladder neoplasm surgery",PT
10064294,C1535996,"Drug dose omission",LLT
10064296,C1535997,"Drug prescribing error",LLT
10064304,C1535998,"Incorrect route of drug administration",LLT
10064305,C1535999,"Incorrect drug dosage form administered",LLT
10064306,C1536000,"Incorrect drug administration rate",LLT
10064306,C1536000,"Incorrect drug administration rate",PT
10064307,C1536001,"Incorrect drug administration duration",LLT
10064327,C1536002,"Epstein-Barr virus serology positive",LLT
10064328,C1536003,"Human papilloma virus test positive",LLT
10064328,C1536003,"Human papilloma virus test positive",PT
10064338,C1536007,"CSF immunoglobulin increased",LLT
10064338,C1536007,"CSF immunoglobulin increased",PT
10064339,C1536008,"CSF immunoglobulin decreased",LLT
10064339,C1536008,"CSF immunoglobulin decreased",PT
10064342,C1536009,"Oesophageal oedema",LLT
10064342,C1536009,"Oesophageal oedema",PT
10064344,C1536010,"Lymphoma transformation",LLT
10064344,C1536010,"Lymphoma transformation",PT
10064353,C1536011,"Wrong technique in drug usage process",LLT
10064354,C1536012,"Drug dispensing error",LLT
10064355,C1536013,"Incorrect dose administered",LLT
10064355,C1536013,"Incorrect dose administered",PT
10073768,C1536013,"Incorrect dosage administered",LLT
10073768,C1536013,"Incorrect dosage administered",PT
10064368,C1536014,"Accidental drug intake by child",LLT
10064372,C1536015,"Documented hypersensitivity to administered drug",LLT
10064373,C1536016,"Labelled drug-drug interaction medication error",LLT
10064373,C1536016,"Labelled drug-drug interaction medication error",PT
10064374,C1536017,"Labelled drug-food interaction medication error",LLT
10064374,C1536017,"Labelled drug-food interaction medication error",PT
10064381,C1536018,"Labelled drug-disease interaction medication error",LLT
10064381,C1536018,"Labelled drug-disease interaction medication error",PT
10064382,C1536019,"Intercepted medication error",LLT
10064382,C1536019,"Intercepted medication error",PT
10064385,C1536020,"Circumstance or information capable of leading to medication error",LLT
10064385,C1536020,"Circumstance or information capable of leading to medication error",PT
10064389,C1536021,"Dysbacteriosis",LLT
10064394,C1536022,"Haematidrosis",LLT
10064394,C1536022,"Haematidrosis",PT
10064396,C1536023,"Stent-graft endoleak",LLT
10064396,C1536023,"Stent-graft endoleak",PT
10064403,C1536024,"Defibrillation threshold increased",LLT
10064404,C1536025,"Inappropriate device signal detection",LLT
10064405,C1536026,"Device psychogenic complication",LLT
10064405,C1536026,"Device psychogenic complication",PT
10064415,C1536027,"Urine alanine aminopeptidase increased",LLT
10064415,C1536027,"Urine alanine aminopeptidase increased",PT
10064419,C1536031,"Blood gold increased",LLT
10064419,C1536031,"Blood gold increased",PT
10064422,C1536033,"Urine oxalate increased",LLT
10064422,C1536033,"Urine oxalate increased",PT
10064423,C1536034,"Urine oxalate decreased",LLT
10064423,C1536034,"Urine oxalate decreased",PT
10064424,C1536035,"Carbohydrate tolerance increased",LLT
10064424,C1536035,"Carbohydrate tolerance increased",PT
10064448,C1536040,"HIV infection WHO clinical stage III",LLT
10064448,C1536040,"HIV infection WHO clinical stage III",PT
10064456,C1536041,"HIV infection WHO clinical stage IV",LLT
10064456,C1536041,"HIV infection WHO clinical stage IV",PT
10064457,C1536042,"Colposcopy abnormal",LLT
10064457,C1536042,"Colposcopy abnormal",PT
10064480,C1536045,"Gustometry abnormal",LLT
10064480,C1536045,"Gustometry abnormal",PT
10064482,C1536047,"Lip exfoliation",LLT
10064482,C1536047,"Lip exfoliation",PT
10064483,C1536048,"Vaginal exfoliation",LLT
10064484,C1536049,"Uterine cervical exfoliation",LLT
10064484,C1536049,"Uterine cervical exfoliation",PT
10064485,C1536050,"Penile exfoliation",LLT
10064485,C1536050,"Penile exfoliation",PT
10064486,C1536051,"Mucosal exfoliation",LLT
10064486,C1536051,"Mucosal exfoliation",PT
10064487,C1536052,"Oral mucosal exfoliation",LLT
10064487,C1536052,"Oral mucosal exfoliation",PT
10064488,C1536053,"Tongue exfoliation",LLT
10064488,C1536053,"Tongue exfoliation",PT
10043947,C1536053,"Tongue desquamation",LLT
10064489,C1536054,"Corneal exfoliation",LLT
10064489,C1536054,"Corneal exfoliation",PT
10064295,C1536055,"Drug administration error",LLT
10063934,C1536081,"Vascular stent thrombosis",LLT
10063934,C1536081,"Vascular stent thrombosis",PT
10063972,C1536094,"Vaccination error",LLT
10063972,C1536094,"Vaccination error",PT
10064012,C1536114,"Central pain syndrome",LLT
10064012,C1536114,"Central pain syndrome",PT
10064057,C1536125,"Tuberculin test false positive",LLT
10064057,C1536125,"Tuberculin test false positive",PT
10064061,C1536126,"Penile erosion",LLT
10064061,C1536126,"Penile erosion",PT
10064111,C1536141,"Injection site joint inflammation",LLT
10064111,C1536141,"Injection site joint inflammation",PT
10064121,C1536145,"Eyelash hyperpigmentation",LLT
10064121,C1536145,"Eyelash hyperpigmentation",PT
10064298,C1536190,"Counterfeit drug administered",LLT
10064366,C1536235,"Extra dose administered",LLT
10064366,C1536235,"Extra dose administered",PT
10064406,C1536251,"Failure to capture",LLT
10064408,C1536253,"Cardiac vein dissection",LLT
10064408,C1536253,"Cardiac vein dissection",PT
10064409,C1536254,"Cardiac vein perforation",LLT
10064409,C1536254,"Cardiac vein perforation",PT
10064412,C1536257,"Phantom shocks",LLT
10064412,C1536257,"Phantom shocks",PT
10064427,C1536260,"CD19 lymphocytes increased",LLT
10064427,C1536260,"CD19 lymphocytes increased",PT
10064428,C1536261,"CD19 lymphocytes decreased",LLT
10064428,C1536261,"CD19 lymphocytes decreased",PT
10074433,C1536284,"Medication monitoring error",LLT
10013863,C1536338,"Duodenectomy",PT
10013863,C1536338,"Duodenectomy",LLT
10034825,C1536454,"Pharyngeal fistula",LLT
10034245,C1536460,"Pelvic floor repair",PT
10034245,C1536460,"Pelvic floor repair",LLT
10033263,C1536705,"Ovarian haematoma",PT
10033263,C1536705,"Ovarian haematoma",LLT
10005424,C1536916,"Blood cholesterol decreased",LLT
10005424,C1536916,"Blood cholesterol decreased",PT
10005027,C1536932,"Bladder catheter temporary",LLT
10005027,C1536932,"Bladder catheter temporary",PT
10052898,C1540763,"Penile blister",LLT
10052898,C1540763,"Penile blister",PT
10048643,C1540912,"Hypereosinophilic syndrome",PT
10048643,C1540912,"Hypereosinophilic syndrome",LLT
10077529,C1541263,"Marginal zone lymphoma stage I",LLT
10077529,C1541263,"Marginal zone lymphoma stage I",PT
10077532,C1541270,"Marginal zone lymphoma stage IV",LLT
10077532,C1541270,"Marginal zone lymphoma stage IV",PT
10077533,C1541273,"Marginal zone lymphoma recurrent",LLT
10077533,C1541273,"Marginal zone lymphoma recurrent",PT
10003228,C1541850,"Arteriovenous fistula, acquired",LLT
10061168,C1542107,"Gastrointestinal carcinoma in situ",LLT
10061168,C1542107,"Gastrointestinal carcinoma in situ",PT
10061599,C1542178,"Lower limb fracture",LLT
10061599,C1542178,"Lower limb fracture",PT
10068913,C1542479,"Granulocyte percentage",LLT
10068913,C1542479,"Granulocyte percentage",PT
10006563,C1542647,"Bullous impetigo",PT
10006563,C1542647,"Bullous impetigo",LLT
10071224,C1543708,"Breast scan",LLT
10071224,C1543708,"Breast scan",PT
10050195,C1546338,"Ankle arthroplasty",LLT
10050195,C1546338,"Ankle arthroplasty",PT
10066181,C1549006,"Acute haemolytic transfusion reaction",LLT
10066181,C1549006,"Acute haemolytic transfusion reaction",PT
10057098,C1554875,"Intra-ocular injection",LLT
10057098,C1554875,"Intra-ocular injection",PT
10071264,C1556061,"Electric injury",LLT
10071264,C1556061,"Electric injury",PT
10067103,C1557335,"Ocular surface disease",LLT
10067103,C1557335,"Ocular surface disease",PT
10065805,C1557933,"Spermatic cord obstruction",LLT
10065805,C1557933,"Spermatic cord obstruction",PT
10065790,C1557983,"Fallopian tube perforation",LLT
10065790,C1557983,"Fallopian tube perforation",PT
10065792,C1557989,"Kidney perforation",LLT
10065792,C1557989,"Kidney perforation",PT
10065769,C1561230,"Soft tissue necrosis",LLT
10065769,C1561230,"Soft tissue necrosis",PT
10064848,C1561643,"Chronic kidney disease",PT
10064848,C1561643,"Chronic kidney disease",LLT
10072072,C1561701,"Behavioural insomnia of childhood",PT
10072072,C1561701,"Behavioural insomnia of childhood",LLT
10066366,C1561982,"Toxic anterior segment syndrome",PT
10066366,C1561982,"Toxic anterior segment syndrome",LLT
10072138,C1561989,"Limbal stem cell deficiency",PT
10072138,C1561989,"Limbal stem cell deficiency",LLT
10074785,C1562000,"Conjunctival laceration",PT
10074785,C1562000,"Conjunctival laceration",LLT
10077392,C1562915,"Immune recovery uveitis",LLT
10077392,C1562915,"Immune recovery uveitis",PT
10083859,C1563715,"Andersen-Tawil syndrome",LLT
10083859,C1563715,"Andersen-Tawil syndrome",PT
10062237,C1565489,"Renal impairment",LLT
10062237,C1565489,"Renal impairment",PT
10076664,C1566590,"Delayed graft function",LLT
10076664,C1566590,"Delayed graft function",PT
10001843,C1567741,"Alport's syndrome",LLT
10001843,C1567741,"Alport's syndrome",PT
10064494,C1608387,"Injection site joint effusion",LLT
10064494,C1608387,"Injection site joint effusion",PT
10064539,C1608389,"Autoimmune myocarditis",LLT
10064539,C1608389,"Autoimmune myocarditis",PT
10064548,C1608390,"HTLV-1 test positive",LLT
10064548,C1608390,"HTLV-1 test positive",PT
10064561,C1608391,"Bone marrow band neutrophil count increased",LLT
10064561,C1608391,"Bone marrow band neutrophil count increased",PT
10064582,C1608392,"Carotid intima-media thickness increased",LLT
10064582,C1608392,"Carotid intima-media thickness increased",PT
10064649,C1608395,"Serum amyloid A protein increased",LLT
10064649,C1608395,"Serum amyloid A protein increased",PT
10064685,C1608397,"Device occlusion",LLT
10064685,C1608397,"Device occlusion",PT
10064729,C1608399,"Dark circles under eyes",LLT
10064729,C1608399,"Dark circles under eyes",PT
10064776,C1608401,"Cardiac valve prosthesis user",LLT
10064776,C1608401,"Cardiac valve prosthesis user",PT
10064790,C1608402,"Haemoglobin distribution width increased",LLT
10064790,C1608402,"Haemoglobin distribution width increased",PT
10064806,C1608404,"Platelet distribution width increased",LLT
10064806,C1608404,"Platelet distribution width increased",PT
10064832,C1608405,"Spinal cord herniation",LLT
10064832,C1608405,"Spinal cord herniation",PT
10064851,C1608406,"Bone marrow ischaemia",LLT
10064851,C1608406,"Bone marrow ischaemia",PT
10064877,C1608407,"Preventive surgery",LLT
10064877,C1608407,"Preventive surgery",PT
10064912,C1608408,"Malignant transformation",LLT
10064912,C1608408,"Malignant transformation",PT
10064935,C1608409,"Matrix metalloproteinase-3 increased",LLT
